# kind=neg_above_FP  count=9413
i	j	sim	id_i	id_j	path_i	path_j
756891	1263723	0.255775	15137	25274	test_data/identity_015137/sample_0041.jpg	test_data/identity_025274/sample_0023.jpg
756443	1271005	0.266662	15128	25420	test_data/identity_015128/sample_0043.jpg	test_data/identity_025420/sample_0005.jpg
763717	1313234	0.251595	15274	26264	test_data/identity_015274/sample_0017.jpg	test_data/identity_026264/sample_0034.jpg
759065	1322817	0.252038	15181	26456	test_data/identity_015181/sample_0015.jpg	test_data/identity_026456/sample_0017.jpg
757871	1399606	0.250415	15157	27992	test_data/identity_015157/sample_0021.jpg	test_data/identity_027992/sample_0006.jpg
764321	1420831	0.251399	15286	28416	test_data/identity_015286/sample_0021.jpg	test_data/identity_028416/sample_0031.jpg
761071	1492822	0.259802	15221	29856	test_data/identity_015221/sample_0021.jpg	test_data/identity_029856/sample_0022.jpg
756487	1500639	0.260922	15129	30012	test_data/identity_015129/sample_0037.jpg	test_data/identity_030012/sample_0039.jpg
757499	1516955	0.260044	15149	30339	test_data/identity_015149/sample_0049.jpg	test_data/identity_030339/sample_0005.jpg
760484	1562239	0.254921	15209	31244	test_data/identity_015209/sample_0034.jpg	test_data/identity_031244/sample_0039.jpg
763582	1600383	0.257024	15271	32007	test_data/identity_015271/sample_0032.jpg	test_data/identity_032007/sample_0033.jpg
760842	1616335	0.301813	15216	32326	test_data/identity_015216/sample_0042.jpg	test_data/identity_032326/sample_0035.jpg
756791	1622080	0.253624	15135	32441	test_data/identity_015135/sample_0041.jpg	test_data/identity_032441/sample_0030.jpg
762351	1678376	0.263279	15247	33567	test_data/identity_015247/sample_0001.jpg	test_data/identity_033567/sample_0026.jpg
762813	1697951	0.256640	15256	33959	test_data/identity_015256/sample_0013.jpg	test_data/identity_033959/sample_0001.jpg
758933	1746313	0.257581	15178	34926	test_data/identity_015178/sample_0033.jpg	test_data/identity_034926/sample_0013.jpg
756834	1747527	0.250562	15136	34950	test_data/identity_015136/sample_0034.jpg	test_data/identity_034950/sample_0027.jpg
763436	1766587	0.255509	15268	35331	test_data/identity_015268/sample_0036.jpg	test_data/identity_035331/sample_0037.jpg
761218	1774938	0.251195	15224	35498	test_data/identity_015224/sample_0018.jpg	test_data/identity_035498/sample_0038.jpg
764210	1826481	0.253092	15284	36529	test_data/identity_015284/sample_0010.jpg	test_data/identity_036529/sample_0031.jpg
762157	1834780	0.250126	15243	36695	test_data/identity_015243/sample_0007.jpg	test_data/identity_036695/sample_0030.jpg
760676	1860320	0.260472	15213	37206	test_data/identity_015213/sample_0026.jpg	test_data/identity_037206/sample_0020.jpg
760912	1859595	0.253891	15218	37191	test_data/identity_015218/sample_0012.jpg	test_data/identity_037191/sample_0045.jpg
759753	1912715	0.253864	15195	38254	test_data/identity_015195/sample_0003.jpg	test_data/identity_038254/sample_0015.jpg
757433	1926117	0.252148	15148	38522	test_data/identity_015148/sample_0033.jpg	test_data/identity_038522/sample_0017.jpg
756264	1960015	0.251872	15125	39200	test_data/identity_015125/sample_0014.jpg	test_data/identity_039200/sample_0015.jpg
759095	1972419	0.251324	15181	39448	test_data/identity_015181/sample_0045.jpg	test_data/identity_039448/sample_0019.jpg
769842	793612	0.251593	15396	15872	test_data/identity_015396/sample_0042.jpg	test_data/identity_015872/sample_0012.jpg
768193	804677	0.255975	15363	16093	test_data/identity_015363/sample_0043.jpg	test_data/identity_016093/sample_0027.jpg
768841	806119	0.272071	15376	16122	test_data/identity_015376/sample_0041.jpg	test_data/identity_016122/sample_0019.jpg
769843	818074	0.260225	15396	16361	test_data/identity_015396/sample_0043.jpg	test_data/identity_016361/sample_0024.jpg
769548	885033	0.250303	15390	17700	test_data/identity_015390/sample_0048.jpg	test_data/identity_017700/sample_0033.jpg
766432	942307	0.253723	15328	18846	test_data/identity_015328/sample_0032.jpg	test_data/identity_018846/sample_0007.jpg
767941	995136	0.263166	15358	19902	test_data/identity_015358/sample_0041.jpg	test_data/identity_019902/sample_0036.jpg
770231	1033793	0.252088	15404	20675	test_data/identity_015404/sample_0031.jpg	test_data/identity_020675/sample_0043.jpg
764609	1110067	0.259244	15292	22201	test_data/identity_015292/sample_0009.jpg	test_data/identity_022201/sample_0017.jpg
769678	1142979	0.262943	15393	22859	test_data/identity_015393/sample_0028.jpg	test_data/identity_022859/sample_0029.jpg
772115	1149238	0.255592	15442	22984	test_data/identity_015442/sample_0015.jpg	test_data/identity_022984/sample_0038.jpg
767844	1155842	0.261017	15356	23116	test_data/identity_015356/sample_0044.jpg	test_data/identity_023116/sample_0042.jpg
770605	1160037	0.255517	15412	23200	test_data/identity_015412/sample_0005.jpg	test_data/identity_023200/sample_0037.jpg
765223	1203364	0.251802	15304	24067	test_data/identity_015304/sample_0023.jpg	test_data/identity_024067/sample_0014.jpg
770583	1245825	0.261205	15411	24916	test_data/identity_015411/sample_0033.jpg	test_data/identity_024916/sample_0025.jpg
766982	1251785	0.250180	15339	25035	test_data/identity_015339/sample_0032.jpg	test_data/identity_025035/sample_0035.jpg
768189	1299410	0.250174	15363	25988	test_data/identity_015363/sample_0039.jpg	test_data/identity_025988/sample_0010.jpg
766259	1315008	0.257280	15325	26300	test_data/identity_015325/sample_0009.jpg	test_data/identity_026300/sample_0008.jpg
772350	1320251	0.256179	15447	26405	test_data/identity_015447/sample_0000.jpg	test_data/identity_026405/sample_0001.jpg
767610	1322771	0.256219	15352	26455	test_data/identity_015352/sample_0010.jpg	test_data/identity_026455/sample_0021.jpg
769573	1322142	0.259785	15391	26442	test_data/identity_015391/sample_0023.jpg	test_data/identity_026442/sample_0042.jpg
772367	1324023	0.258055	15447	26480	test_data/identity_015447/sample_0017.jpg	test_data/identity_026480/sample_0023.jpg
767340	1353973	0.257836	15346	27079	test_data/identity_015346/sample_0040.jpg	test_data/identity_027079/sample_0023.jpg
768917	1349475	0.255772	15378	26989	test_data/identity_015378/sample_0017.jpg	test_data/identity_026989/sample_0025.jpg
769867	1348673	0.251842	15397	26973	test_data/identity_015397/sample_0017.jpg	test_data/identity_026973/sample_0023.jpg
771562	1348892	0.257389	15431	26977	test_data/identity_015431/sample_0012.jpg	test_data/identity_026977/sample_0042.jpg
770420	1370525	0.250036	15408	27410	test_data/identity_015408/sample_0020.jpg	test_data/identity_027410/sample_0025.jpg
770930	1384978	0.250309	15418	27699	test_data/identity_015418/sample_0030.jpg	test_data/identity_027699/sample_0028.jpg
766485	1394481	0.252011	15329	27889	test_data/identity_015329/sample_0035.jpg	test_data/identity_027889/sample_0031.jpg
768986	1391637	0.259016	15379	27832	test_data/identity_015379/sample_0036.jpg	test_data/identity_027832/sample_0037.jpg
771976	1432056	0.257586	15439	28641	test_data/identity_015439/sample_0026.jpg	test_data/identity_028641/sample_0006.jpg
770274	1540284	0.250418	15405	30805	test_data/identity_015405/sample_0024.jpg	test_data/identity_030805/sample_0034.jpg
771010	1564998	0.250165	15420	31299	test_data/identity_015420/sample_0010.jpg	test_data/identity_031299/sample_0048.jpg
766033	1590207	0.251156	15320	31804	test_data/identity_015320/sample_0033.jpg	test_data/identity_031804/sample_0007.jpg
767155	1596695	0.255593	15343	31933	test_data/identity_015343/sample_0005.jpg	test_data/identity_031933/sample_0045.jpg
769658	1603495	0.260228	15393	32069	test_data/identity_015393/sample_0008.jpg	test_data/identity_032069/sample_0045.jpg
770782	1632680	0.251868	15415	32653	test_data/identity_015415/sample_0032.jpg	test_data/identity_032653/sample_0030.jpg
766622	1649476	0.264880	15332	32989	test_data/identity_015332/sample_0022.jpg	test_data/identity_032989/sample_0026.jpg
765193	1665468	0.287859	15303	33309	test_data/identity_015303/sample_0043.jpg	test_data/identity_033309/sample_0018.jpg
765479	1668292	0.250948	15309	33365	test_data/identity_015309/sample_0029.jpg	test_data/identity_033365/sample_0042.jpg
770421	1690756	0.258889	15408	33815	test_data/identity_015408/sample_0021.jpg	test_data/identity_033815/sample_0006.jpg
769868	1721491	0.252041	15397	34429	test_data/identity_015397/sample_0018.jpg	test_data/identity_034429/sample_0041.jpg
771329	1735516	0.254004	15426	34710	test_data/identity_015426/sample_0029.jpg	test_data/identity_034710/sample_0016.jpg
767220	1752830	0.260448	15344	35056	test_data/identity_015344/sample_0020.jpg	test_data/identity_035056/sample_0030.jpg
765844	1764954	0.263089	15316	35299	test_data/identity_015316/sample_0044.jpg	test_data/identity_035299/sample_0004.jpg
767062	1798385	0.251328	15341	35967	test_data/identity_015341/sample_0012.jpg	test_data/identity_035967/sample_0035.jpg
769761	1891986	0.256981	15395	37839	test_data/identity_015395/sample_0011.jpg	test_data/identity_037839/sample_0036.jpg
768013	1900104	0.259910	15360	38002	test_data/identity_015360/sample_0013.jpg	test_data/identity_038002/sample_0004.jpg
767203	1918147	0.258013	15344	38362	test_data/identity_015344/sample_0003.jpg	test_data/identity_038362/sample_0047.jpg
770422	1920336	0.252515	15408	38406	test_data/identity_015408/sample_0022.jpg	test_data/identity_038406/sample_0036.jpg
768163	1942956	0.253967	15363	38859	test_data/identity_015363/sample_0013.jpg	test_data/identity_038859/sample_0006.jpg
765402	1970144	0.251043	15308	39402	test_data/identity_015308/sample_0002.jpg	test_data/identity_039402/sample_0044.jpg
771426	1974692	0.252285	15428	39493	test_data/identity_015428/sample_0026.jpg	test_data/identity_039493/sample_0042.jpg
779422	780322	0.260517	15588	15606	test_data/identity_015588/sample_0022.jpg	test_data/identity_015606/sample_0022.jpg
777633	790156	0.251290	15552	15803	test_data/identity_015552/sample_0033.jpg	test_data/identity_015803/sample_0006.jpg
774377	804958	0.262556	15487	16099	test_data/identity_015487/sample_0027.jpg	test_data/identity_016099/sample_0008.jpg
779235	802510	0.259088	15584	16050	test_data/identity_015584/sample_0035.jpg	test_data/identity_016050/sample_0010.jpg
775870	816741	0.256607	15517	16334	test_data/identity_015517/sample_0020.jpg	test_data/identity_016334/sample_0041.jpg
775537	837772	0.257804	15510	16755	test_data/identity_015510/sample_0037.jpg	test_data/identity_016755/sample_0022.jpg
779836	877787	0.251701	15596	17555	test_data/identity_015596/sample_0036.jpg	test_data/identity_017555/sample_0037.jpg
778132	897994	0.260624	15562	17959	test_data/identity_015562/sample_0032.jpg	test_data/identity_017959/sample_0044.jpg
773259	904032	0.250538	15465	18080	test_data/identity_015465/sample_0009.jpg	test_data/identity_018080/sample_0032.jpg
778904	908427	0.250718	15578	18168	test_data/identity_015578/sample_0004.jpg	test_data/identity_018168/sample_0027.jpg
780611	1034975	0.251494	15612	20699	test_data/identity_015612/sample_0011.jpg	test_data/identity_020699/sample_0025.jpg
776916	1132223	0.250402	15538	22644	test_data/identity_015538/sample_0016.jpg	test_data/identity_022644/sample_0023.jpg
773161	1145365	0.264152	15463	22907	test_data/identity_015463/sample_0011.jpg	test_data/identity_022907/sample_0015.jpg
777769	1143326	0.254027	15555	22866	test_data/identity_015555/sample_0019.jpg	test_data/identity_022866/sample_0026.jpg
773156	1179686	0.250525	15463	23593	test_data/identity_015463/sample_0006.jpg	test_data/identity_023593/sample_0036.jpg
776084	1184923	0.257109	15521	23698	test_data/identity_015521/sample_0034.jpg	test_data/identity_023698/sample_0023.jpg
773711	1214381	0.254265	15474	24287	test_data/identity_015474/sample_0011.jpg	test_data/identity_024287/sample_0031.jpg
775931	1216817	0.250571	15518	24336	test_data/identity_015518/sample_0031.jpg	test_data/identity_024336/sample_0017.jpg
776150	1232179	0.261691	15523	24643	test_data/identity_015523/sample_0000.jpg	test_data/identity_024643/sample_0029.jpg
778712	1245691	0.250746	15574	24913	test_data/identity_015574/sample_0012.jpg	test_data/identity_024913/sample_0041.jpg
773028	1261535	0.252870	15460	25230	test_data/identity_015460/sample_0028.jpg	test_data/identity_025230/sample_0035.jpg
774684	1295227	0.269242	15493	25904	test_data/identity_015493/sample_0034.jpg	test_data/identity_025904/sample_0027.jpg
772717	1311536	0.250122	15454	26230	test_data/identity_015454/sample_0017.jpg	test_data/identity_026230/sample_0036.jpg
777729	1309029	0.252010	15554	26180	test_data/identity_015554/sample_0029.jpg	test_data/identity_026180/sample_0029.jpg
773731	1399542	0.254060	15474	27990	test_data/identity_015474/sample_0031.jpg	test_data/identity_027990/sample_0042.jpg
773680	1451882	0.252234	15473	29037	test_data/identity_015473/sample_0030.jpg	test_data/identity_029037/sample_0032.jpg
775364	1459972	0.254100	15507	29199	test_data/identity_015507/sample_0014.jpg	test_data/identity_029199/sample_0022.jpg
775159	1517586	0.253404	15503	30351	test_data/identity_015503/sample_0009.jpg	test_data/identity_030351/sample_0036.jpg
774193	1628657	0.259805	15483	32573	test_data/identity_015483/sample_0043.jpg	test_data/identity_032573/sample_0007.jpg
775320	1651292	0.256493	15506	33025	test_data/identity_015506/sample_0020.jpg	test_data/identity_033025/sample_0042.jpg
775398	1659481	0.277471	15507	33189	test_data/identity_015507/sample_0048.jpg	test_data/identity_033189/sample_0031.jpg
778834	1668092	0.269292	15576	33361	test_data/identity_015576/sample_0034.jpg	test_data/identity_033361/sample_0042.jpg
776650	1684100	0.253393	15533	33682	test_data/identity_015533/sample_0000.jpg	test_data/identity_033682/sample_0000.jpg
780422	1704222	0.250971	15608	34084	test_data/identity_015608/sample_0022.jpg	test_data/identity_034084/sample_0022.jpg
777989	1726609	0.270441	15559	34532	test_data/identity_015559/sample_0039.jpg	test_data/identity_034532/sample_0009.jpg
780198	1736737	0.260582	15603	34734	test_data/identity_015603/sample_0048.jpg	test_data/identity_034734/sample_0037.jpg
777607	1756168	0.263223	15552	35123	test_data/identity_015552/sample_0007.jpg	test_data/identity_035123/sample_0018.jpg
775933	1770895	0.271257	15518	35417	test_data/identity_015518/sample_0033.jpg	test_data/identity_035417/sample_0045.jpg
777438	1764896	0.269093	15548	35297	test_data/identity_015548/sample_0038.jpg	test_data/identity_035297/sample_0046.jpg
775449	1782984	0.256461	15508	35659	test_data/identity_015508/sample_0049.jpg	test_data/identity_035659/sample_0034.jpg
775407	1795661	0.251466	15508	35913	test_data/identity_015508/sample_0007.jpg	test_data/identity_035913/sample_0011.jpg
775895	1965196	0.276644	15517	39303	test_data/identity_015517/sample_0045.jpg	test_data/identity_039303/sample_0046.jpg
780752	1977946	0.250845	15615	39558	test_data/identity_015615/sample_0002.jpg	test_data/identity_039558/sample_0046.jpg
775674	1990149	0.250295	15513	39802	test_data/identity_015513/sample_0024.jpg	test_data/identity_039802/sample_0049.jpg
784510	787956	0.251444	15690	15759	test_data/identity_015690/sample_0010.jpg	test_data/identity_015759/sample_0006.jpg
781273	813968	0.261984	15625	16279	test_data/identity_015625/sample_0023.jpg	test_data/identity_016279/sample_0018.jpg
781650	840350	0.274839	15633	16807	test_data/identity_015633/sample_0000.jpg	test_data/identity_016807/sample_0000.jpg
786387	883788	0.251904	15727	17675	test_data/identity_015727/sample_0037.jpg	test_data/identity_017675/sample_0038.jpg
781524	911855	0.251479	15630	18237	test_data/identity_015630/sample_0024.jpg	test_data/identity_018237/sample_0005.jpg
785058	930195	0.279901	15701	18603	test_data/identity_015701/sample_0008.jpg	test_data/identity_018603/sample_0045.jpg
784613	962122	0.257903	15692	19242	test_data/identity_015692/sample_0013.jpg	test_data/identity_019242/sample_0022.jpg
788520	998557	0.287235	15770	19971	test_data/identity_015770/sample_0020.jpg	test_data/identity_019971/sample_0007.jpg
781047	1064177	0.250371	15620	21283	test_data/identity_015620/sample_0047.jpg	test_data/identity_021283/sample_0027.jpg
782881	1064986	0.251175	15657	21299	test_data/identity_015657/sample_0031.jpg	test_data/identity_021299/sample_0036.jpg
788813	1108377	0.256590	15776	22167	test_data/identity_015776/sample_0013.jpg	test_data/identity_022167/sample_0027.jpg
787956	1135683	0.256950	15759	22713	test_data/identity_015759/sample_0006.jpg	test_data/identity_022713/sample_0033.jpg
783257	1143057	0.260168	15665	22861	test_data/identity_015665/sample_0007.jpg	test_data/identity_022861/sample_0007.jpg
787065	1153700	0.250211	15741	23074	test_data/identity_015741/sample_0015.jpg	test_data/identity_023074/sample_0000.jpg
786999	1165597	0.253182	15739	23311	test_data/identity_015739/sample_0049.jpg	test_data/identity_023311/sample_0047.jpg
787791	1204495	0.259157	15755	24089	test_data/identity_015755/sample_0041.jpg	test_data/identity_024089/sample_0045.jpg
786919	1210953	0.261871	15738	24219	test_data/identity_015738/sample_0019.jpg	test_data/identity_024219/sample_0003.jpg
786186	1264653	0.264251	15723	25293	test_data/identity_015723/sample_0036.jpg	test_data/identity_025293/sample_0003.jpg
781582	1275398	0.256514	15631	25507	test_data/identity_015631/sample_0032.jpg	test_data/identity_025507/sample_0048.jpg
783778	1285174	0.256110	15675	25703	test_data/identity_015675/sample_0028.jpg	test_data/identity_025703/sample_0024.jpg
784935	1337440	0.260900	15698	26748	test_data/identity_015698/sample_0035.jpg	test_data/identity_026748/sample_0040.jpg
781725	1343344	0.268784	15634	26866	test_data/identity_015634/sample_0025.jpg	test_data/identity_026866/sample_0044.jpg
788971	1392039	0.252868	15779	27840	test_data/identity_015779/sample_0021.jpg	test_data/identity_027840/sample_0039.jpg
788947	1424911	0.250938	15778	28498	test_data/identity_015778/sample_0047.jpg	test_data/identity_028498/sample_0011.jpg
785762	1435772	0.252423	15715	28715	test_data/identity_015715/sample_0012.jpg	test_data/identity_028715/sample_0022.jpg
782191	1445642	0.258089	15643	28912	test_data/identity_015643/sample_0041.jpg	test_data/identity_028912/sample_0042.jpg
784340	1462140	0.253425	15686	29242	test_data/identity_015686/sample_0040.jpg	test_data/identity_029242/sample_0040.jpg
780863	1475976	0.258735	15617	29519	test_data/identity_015617/sample_0013.jpg	test_data/identity_029519/sample_0026.jpg
785574	1519784	0.257367	15711	30395	test_data/identity_015711/sample_0024.jpg	test_data/identity_030395/sample_0034.jpg
786251	1589015	0.255593	15725	31780	test_data/identity_015725/sample_0001.jpg	test_data/identity_031780/sample_0015.jpg
788025	1614435	0.261940	15760	32288	test_data/identity_015760/sample_0025.jpg	test_data/identity_032288/sample_0035.jpg
785888	1678534	0.269782	15717	33570	test_data/identity_015717/sample_0038.jpg	test_data/identity_033570/sample_0034.jpg
781179	1688169	0.251159	15623	33763	test_data/identity_015623/sample_0029.jpg	test_data/identity_033763/sample_0019.jpg
782818	1703228	0.250208	15656	34064	test_data/identity_015656/sample_0018.jpg	test_data/identity_034064/sample_0028.jpg
785543	1735731	0.256931	15710	34714	test_data/identity_015710/sample_0043.jpg	test_data/identity_034714/sample_0031.jpg
787223	1765785	0.258619	15744	35315	test_data/identity_015744/sample_0023.jpg	test_data/identity_035315/sample_0035.jpg
782076	1772367	0.250992	15641	35447	test_data/identity_015641/sample_0026.jpg	test_data/identity_035447/sample_0017.jpg
783750	1779697	0.256876	15675	35593	test_data/identity_015675/sample_0000.jpg	test_data/identity_035593/sample_0047.jpg
783497	1801555	0.256366	15669	36031	test_data/identity_015669/sample_0047.jpg	test_data/identity_036031/sample_0005.jpg
786176	1809238	0.251173	15723	36184	test_data/identity_015723/sample_0026.jpg	test_data/identity_036184/sample_0038.jpg
785064	1837267	0.261612	15701	36745	test_data/identity_015701/sample_0014.jpg	test_data/identity_036745/sample_0017.jpg
785622	1841888	0.255161	15712	36837	test_data/identity_015712/sample_0022.jpg	test_data/identity_036837/sample_0038.jpg
788280	1883552	0.255316	15765	37671	test_data/identity_015765/sample_0030.jpg	test_data/identity_037671/sample_0002.jpg
788693	1917823	0.250634	15773	38356	test_data/identity_015773/sample_0043.jpg	test_data/identity_038356/sample_0023.jpg
786644	1934846	0.253555	15732	38696	test_data/identity_015732/sample_0044.jpg	test_data/identity_038696/sample_0046.jpg
781829	1967620	0.260782	15636	39352	test_data/identity_015636/sample_0029.jpg	test_data/identity_039352/sample_0020.jpg
782163	1967691	0.260616	15643	39353	test_data/identity_015643/sample_0013.jpg	test_data/identity_039353/sample_0041.jpg
786855	1968738	0.251390	15737	39374	test_data/identity_015737/sample_0005.jpg	test_data/identity_039374/sample_0038.jpg
787436	1994160	0.257835	15748	39883	test_data/identity_015748/sample_0036.jpg	test_data/identity_039883/sample_0010.jpg
790651	872695	0.250907	15813	17453	test_data/identity_015813/sample_0001.jpg	test_data/identity_017453/sample_0045.jpg
794785	910620	0.250882	15895	18212	test_data/identity_015895/sample_0035.jpg	test_data/identity_018212/sample_0020.jpg
792582	924413	0.256991	15851	18488	test_data/identity_015851/sample_0032.jpg	test_data/identity_018488/sample_0013.jpg
794270	961974	0.265171	15885	19239	test_data/identity_015885/sample_0020.jpg	test_data/identity_019239/sample_0024.jpg
796333	964975	0.261635	15926	19299	test_data/identity_015926/sample_0033.jpg	test_data/identity_019299/sample_0025.jpg
793899	1073215	0.261896	15877	21464	test_data/identity_015877/sample_0049.jpg	test_data/identity_021464/sample_0015.jpg
790440	1110218	0.269875	15808	22204	test_data/identity_015808/sample_0040.jpg	test_data/identity_022204/sample_0018.jpg
792022	1118698	0.253469	15840	22373	test_data/identity_015840/sample_0022.jpg	test_data/identity_022373/sample_0048.jpg
793267	1212479	0.251337	15865	24249	test_data/identity_015865/sample_0017.jpg	test_data/identity_024249/sample_0029.jpg
790491	1247598	0.257390	15809	24951	test_data/identity_015809/sample_0041.jpg	test_data/identity_024951/sample_0048.jpg
795715	1271515	0.278495	15914	25430	test_data/identity_015914/sample_0015.jpg	test_data/identity_025430/sample_0015.jpg
792263	1326918	0.251383	15845	26538	test_data/identity_015845/sample_0013.jpg	test_data/identity_026538/sample_0018.jpg
795758	1334290	0.258300	15915	26685	test_data/identity_015915/sample_0008.jpg	test_data/identity_026685/sample_0040.jpg
789955	1345234	0.256680	15799	26904	test_data/identity_015799/sample_0005.jpg	test_data/identity_026904/sample_0034.jpg
795322	1345831	0.254661	15906	26916	test_data/identity_015906/sample_0022.jpg	test_data/identity_026916/sample_0031.jpg
793996	1380754	0.250088	15879	27615	test_data/identity_015879/sample_0046.jpg	test_data/identity_027615/sample_0004.jpg
795708	1455295	0.258007	15914	29105	test_data/identity_015914/sample_0008.jpg	test_data/identity_029105/sample_0045.jpg
791183	1472135	0.254811	15823	29442	test_data/identity_015823/sample_0033.jpg	test_data/identity_029442/sample_0035.jpg
795678	1474950	0.257408	15913	29499	test_data/identity_015913/sample_0028.jpg	test_data/identity_029499/sample_0000.jpg
797098	1470212	0.250433	15941	29404	test_data/identity_015941/sample_0048.jpg	test_data/identity_029404/sample_0012.jpg
791904	1504114	0.250981	15838	30082	test_data/identity_015838/sample_0004.jpg	test_data/identity_030082/sample_0014.jpg
790936	1551875	0.260538	15818	31037	test_data/identity_015818/sample_0036.jpg	test_data/identity_031037/sample_0025.jpg
792032	1584787	0.255641	15840	31695	test_data/identity_015840/sample_0032.jpg	test_data/identity_031695/sample_0037.jpg
790988	1623358	0.253634	15819	32467	test_data/identity_015819/sample_0038.jpg	test_data/identity_032467/sample_0008.jpg
789315	1632511	0.250441	15786	32650	test_data/identity_015786/sample_0015.jpg	test_data/identity_032650/sample_0011.jpg
795579	1626505	0.254854	15911	32530	test_data/identity_015911/sample_0029.jpg	test_data/identity_032530/sample_0005.jpg
790556	1670874	0.257929	15811	33417	test_data/identity_015811/sample_0006.jpg	test_data/identity_033417/sample_0024.jpg
789316	1699061	0.266259	15786	33981	test_data/identity_015786/sample_0016.jpg	test_data/identity_033981/sample_0011.jpg
789714	1725506	0.275838	15794	34510	test_data/identity_015794/sample_0014.jpg	test_data/identity_034510/sample_0006.jpg
790757	1740958	0.255152	15815	34819	test_data/identity_015815/sample_0007.jpg	test_data/identity_034819/sample_0008.jpg
790274	1762808	0.261717	15805	35256	test_data/identity_015805/sample_0024.jpg	test_data/identity_035256/sample_0008.jpg
791096	1796963	0.260288	15821	35939	test_data/identity_015821/sample_0046.jpg	test_data/identity_035939/sample_0013.jpg
790778	1813844	0.257898	15815	36276	test_data/identity_015815/sample_0028.jpg	test_data/identity_036276/sample_0044.jpg
792292	1843771	0.253103	15845	36875	test_data/identity_015845/sample_0042.jpg	test_data/identity_036875/sample_0021.jpg
793373	1864791	0.261391	15867	37295	test_data/identity_015867/sample_0023.jpg	test_data/identity_037295/sample_0041.jpg
792252	1897219	0.255186	15845	37944	test_data/identity_015845/sample_0002.jpg	test_data/identity_037944/sample_0019.jpg
793067	1899592	0.268411	15861	37991	test_data/identity_015861/sample_0017.jpg	test_data/identity_037991/sample_0042.jpg
797130	1902522	0.250790	15942	38050	test_data/identity_015942/sample_0030.jpg	test_data/identity_038050/sample_0022.jpg
796627	1985240	0.259321	15932	39704	test_data/identity_015932/sample_0027.jpg	test_data/identity_039704/sample_0040.jpg
801604	803565	0.253231	16032	16071	test_data/identity_016032/sample_0004.jpg	test_data/identity_016071/sample_0015.jpg
802426	805640	0.255111	16048	16112	test_data/identity_016048/sample_0026.jpg	test_data/identity_016112/sample_0040.jpg
802596	821939	0.251361	16051	16438	test_data/identity_016051/sample_0046.jpg	test_data/identity_016438/sample_0039.jpg
798166	873191	0.254076	15963	17463	test_data/identity_015963/sample_0016.jpg	test_data/identity_017463/sample_0041.jpg
799775	891046	0.257063	15995	17820	test_data/identity_015995/sample_0025.jpg	test_data/identity_017820/sample_0046.jpg
797205	919997	0.250217	15944	18399	test_data/identity_015944/sample_0005.jpg	test_data/identity_018399/sample_0047.jpg
798662	912161	0.272657	15973	18243	test_data/identity_015973/sample_0012.jpg	test_data/identity_018243/sample_0011.jpg
804895	914151	0.265306	16097	18283	test_data/identity_016097/sample_0045.jpg	test_data/identity_018283/sample_0001.jpg
803988	928391	0.260254	16079	18567	test_data/identity_016079/sample_0038.jpg	test_data/identity_018567/sample_0041.jpg
800652	967026	0.266431	16013	19340	test_data/identity_016013/sample_0002.jpg	test_data/identity_019340/sample_0026.jpg
804368	974851	0.263494	16087	19497	test_data/identity_016087/sample_0018.jpg	test_data/identity_019497/sample_0001.jpg
799073	1009736	0.251145	15981	20194	test_data/identity_015981/sample_0023.jpg	test_data/identity_020194/sample_0036.jpg
798454	1032038	0.263949	15969	20640	test_data/identity_015969/sample_0004.jpg	test_data/identity_020640/sample_0038.jpg
805124	1045111	0.250239	16102	20902	test_data/identity_016102/sample_0024.jpg	test_data/identity_020902/sample_0011.jpg
804060	1086613	0.253698	16081	21732	test_data/identity_016081/sample_0010.jpg	test_data/identity_021732/sample_0013.jpg
802159	1099563	0.258569	16043	21991	test_data/identity_016043/sample_0009.jpg	test_data/identity_021991/sample_0013.jpg
802711	1111118	0.256199	16054	22222	test_data/identity_016054/sample_0011.jpg	test_data/identity_022222/sample_0018.jpg
801767	1188738	0.255221	16035	23774	test_data/identity_016035/sample_0017.jpg	test_data/identity_023774/sample_0038.jpg
803559	1213117	0.291609	16071	24262	test_data/identity_016071/sample_0009.jpg	test_data/identity_024262/sample_0017.jpg
798044	1279524	0.258497	15960	25590	test_data/identity_015960/sample_0044.jpg	test_data/identity_025590/sample_0024.jpg
804673	1298018	0.253676	16093	25960	test_data/identity_016093/sample_0023.jpg	test_data/identity_025960/sample_0018.jpg
804993	1308786	0.264089	16099	26175	test_data/identity_016099/sample_0043.jpg	test_data/identity_026175/sample_0036.jpg
801461	1336845	0.257877	16029	26736	test_data/identity_016029/sample_0011.jpg	test_data/identity_026736/sample_0045.jpg
798797	1353596	0.255896	15975	27071	test_data/identity_015975/sample_0047.jpg	test_data/identity_027071/sample_0046.jpg
799281	1351674	0.266738	15985	27033	test_data/identity_015985/sample_0031.jpg	test_data/identity_027033/sample_0024.jpg
804383	1377896	0.251701	16087	27557	test_data/identity_016087/sample_0033.jpg	test_data/identity_027557/sample_0046.jpg
800009	1386214	0.251708	16000	27724	test_data/identity_016000/sample_0009.jpg	test_data/identity_027724/sample_0014.jpg
800951	1431954	0.252900	16019	28639	test_data/identity_016019/sample_0001.jpg	test_data/identity_028639/sample_0004.jpg
799785	1494262	0.254724	15995	29885	test_data/identity_015995/sample_0035.jpg	test_data/identity_029885/sample_0012.jpg
